Unnamed: 0	Twitts	Topic	Sentiment
1486	"We’re being pressured in-house to add Covid to the diagnostic list when we think it has nothing to do with the actual cause of death,” Erickson said.. . Hmmm wonder why.. 🤨 https://t.co/SeJEEkLZov
@exitdave @jordanbpeterson We had them too where I came from. If we travelled up in Africa we couldn't get back into South Africa without a valid yellow fever immunisation card. I think with Covid the issues are the perceived risks and the fact that the vaccine probably isn't all it is hyped up to be.
@resurgis @mcdee_andy @FeralJacobs @GeorgeMonbiot When pro-vax doctors &amp; groups like iSage push anecdotal claims out they don't get criticised for disinformation. Look at the number who make claims about Long Covid being fact when none of this is peer reviewed.
@WSB_YOLObro @zerohedge Why would OPEC create the means to produce more oil when the for profit fear mongering media can release a new flavor of COVID whenever it be which in turn crashes oil.
@Restricted1900 That sound like the Covid shot😂
@sardesairajdeep Trans border covid infections become burden of receiving state. Centre should leave it to state to decide how to manage covid on the ground.
@CDCgov Lot of fully vaccinated people dying from covid. Stop the misinformation
Here's what Trump was up to around the time of his positive Covid-19 test. https://t.co/ldFeGyEy4n. . Download Now. https://t.co/n9zUOmu3f3
@kenklippenstein PreVeNTs infection, transmission 😆. . ALL received two doses..."" . Defense secretary Wallace: Covid outbreak on Navy flagship https://t.co/AyQWMyEb26"	V	P
@cooltxchick There are non mrna vaccines that have the dead virus and I'd be more likely to take that. But I've already had covid which is like getting vaccinated with a live virus, so there's no point.	V	P
The GOP 2024 front runner and party leader spread COVID on purpose to Gold Star families. https://t.co/1LQP0exF9S		
@Homeoffree61 Yes. Also had my mammogram and went to my dentist. I needed two root canals since I had postponed my normal dentist visits due to Covid.		
@palmbeachpink …but weren’t sure how to interfere due to COVID being introduced. So they stated that they kept their distance but were following her the entire time. With that amount of money and resources, it would make sense that she would flee or like you said, thought she was above the law	E	P
You bet we covered the A’s and Howard Terminal, Covid, and redistricting supervisorial seats. Take a listen to hear the #1 feedback Tri-Valley residents have shared during redistricting. It’s not surprising, but it’s not what you might be seeing in the draft maps — yet. https://t.co/p9eTDxOvmq		
Day 1 of my 30 day photo challenge. You know I had to add some color 😉. . #SpotifyWrapped #spotifywrapped2021 #Spotify #minecraftmanhunt #PhotoOfTheDay #photography #livestream #twitch #YouTuber #COVID #gaming #twitchtv #gamer #instagram #tiktok #stayhome #facebook #cat #Coffee https://t.co/W1jcFCF4xh		
@Kuzmanomics I’m 100% not getting my kids done unless it becomes mandatory. I know too many kids who had COVID and were sick for 1 to 2 days max. I’ll pass…		
There’s absolutely nothing that we can do (vaccines, lockdowns, masks, quarantine, social distance, etc) to prevent new Covid variants from spreading when our southern border is wide open and no tests are being administered. Stop believing this shit.	V	
Reporter reveals how Trump exposed 'potentially hundreds of people' to COVID before first presidential debate https://t.co/30vPZ2kX0l		
@Covid_Stinks @howetolove @bcndp @Adam_Stirling @vicpdcanada Youre annoying so you are now blocked.		P
"https://t.co/giTJAUJoAA. . Biden you are ""over-ruled"""		
@tim39941098 And it forces your body to produce the very spike proteins that (supposedly) make C0VID deadly. Covid kills (supposedly) through blood clots which occur when spike proteins damage your circulatory system.		
@CDCgov I remember when the CDC said to get the covid vaccine to prevent getting covid. Now that fully vaccinated are getting covid they changed the tune to say “it’s less severe”. Wonder what they will say when fully vaccinated people are dying in high numbers. Oh that’s right they are	V	
A federal judge has temporarily blocked a mandate issued by President Biden set to take effect next week that would have required all U.S. health care workers to be vaccinated against COVID-19. The judge’s order temporarily blocks the mandate nationwide. https://t.co/dJQin5dj5I		
@ArchLIB_ Covid is not an injury pal		
"@JohnDublin10 @CrispyCX @BubbasRanch @Kenneth72712993 @Moderna5G_666 @amcelha3 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @jimdtweet @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof ""Probably because the unvaxed generally take their health less seriously."". . There is no evidence to support this hypothesis.. . Furthermore, data provides no real evidence that the benefits of vaccines outweigh the risk."	V	
"@LescoBranding @NatGeoTV @danieldaekim @tonygoldwyn @hulu How is a highly contagious and deadly virus a ""fear tactic""? Over 700,000 Americans alone have died from Covid, and they all died because few people took it seriously."		
@CongPalazzo What on earth are you pretending to talk about? This is because of the Covid variant in SA. P.S. Mexican border has never been wide open. Why are you so afraid of Mexican people?		N
Fauci and vaccine scientists on Covid/Omicron. Watch starting in one minute on YouTube for free. Link: [https://t.co/R8KUUfCSG9] https://t.co/laBSh5Q2sk	O	
Womp, womp: Efficacy of Merck’s Thor-inspired COVID pill crumbles, vexing experts https://t.co/dIzgfMJ9XP		
I smell a lawsuit or two coming. . https://t.co/hRbDRKy9Lw		
@crab_season @B3RRYCRUNCH @TweetsByBritt I can’t even make this up my entire family is down with Covid all vaxxed I’m not vaxxed. I ate after them drank after them and gave big hugs for thanksgiving. I’m not sick but they are. And they got it from a person who was vaxxed.		
okay like she’s out w leigh’s ex (wc i’m 100% sure leigh-anne doesn’t even care ab) but how is no one talking ab how she recently got covid and suddenly going out like ??? haven’t had time to write songs for confetti but goes on a night out days after getting covid	E	P
@nilikm @fordnation They will not do it, Dr. Kaplan-Myrth.  Nor will any other of the COVID 6 provinces.  Bloody awful.		
@BryanDFischer Evidence: He's the third topic on LA Times mobile site right now below Covid and Dodgers. Won't even be front page come mid-September.		
You guys have to understand, to the US economy is more important in the face of COVID-19 #OmicronVariant and do not want  people to panic.	O	
@country_still Did u see this. . A Maine Republican who fought COVID-19 restrictions and lost his wife to the disease has resigned https://t.co/j7HxGrC0JR		
@RichRedVoices @CFKSherry @StatisticsBC @ReutersFacts We’re addressing the issue of teens, especially boys getting myocarditis after receiving a covid vaccine, what has that got to do with anything? Statistically teens have the lowest covid fatality and hospitalisation rates.	V	
@Hanksingler @johncardillo I wonder how many deaths could have been survivors if they had only ditched the remdesivir .. it killed countless people.. and fauci knew it would before he recommended it for treatment in hospitals when covid hit. It made the numbers sky rocket. covid isnt that deadly.		
PM. https://t.co/S8JiFfGD3s. Webinar ID: 895 4426 6464. Or One tap mobile: +16699006833,,89544266464#.  . In-person attendance is highly encouraged. Due to COVID restrictions, space is limited. Please register at acfdrecruitment@acgov.org. #ALCOFIRE @alcofirefighter		
@Nic21121970 Covid ! Wake up		
The time to accept that COVID-19 is an endemic is now. We should not prolong this virus any longer because we have the solution. We have the vaccine and the majority of people have taken it. Let’s move on with our lives and no longer live in uncertainty of new restrictions.	V	
@ryangrim NEW COVID VARIANT HAS 75 FRIGHTENING MUTATIONS		
At least one Canadian politician fighting the lies and idiocy. All this COVID policy is opinion poll driven. Not science. Popularity sampled stupidly @MaximeBernier https://t.co/zVZUQs8MVQ		
@wischlist People got so used to offseasons without significant additions post-Darvish. They forget that payrolls were high to begin with and the COVID year had so much of the industry reluctant to spend.		
@Saidaioujou I wish, it’s a new variant of Covid.		
Covid-19: McDonald's requires vaccine pass to dine-in under traffic light system https://t.co/aQ6SzbBbnW	V	
@pulte #NotificationsOn! I would love if you could help me ❤️💖🤞🏻🙏🏻 I’ve been out of work since August 2020 due to contracting Long Haul Covid-19 while working on the front lines as an RN 👩‍⚕️🩺anything will help. $amelliott1228 on cash app 💜💖🙏🏻 TEAM USA 🇺🇸		P
People who name their dog COVID should be arrested and put in the pound https://t.co/iby0oXkJnO		
I did this but with a Covid test. Showed up with no damn appointment https://t.co/wvnqlgATiH		
@HomeWorldof @i_know_more_ @lesliemeerburg @nilikm @KenyonWallace @barridoc @maywarren11 @tdsb @CityNewsTO @CBCToronto @CTVToronto No... You can sue the manufacturers of the COVID vaccines too.. . You could look this up yourself, very easily.	V	
@KevinPe00158553 @OldSunny2015 @garetheve And yet you count Covid deaths that are recorded as deaths ‘for any reason within 28 days of a positive test’!!! 🤣🤣🤡🤡. A PCR test btw, not fit for purpose and which is being pulled by the CDC very soon because it can’t differentiate between Covid &amp; flu.. 🤣🤡	N	
@POTUS I am not worried at all about Omicron. I am worried that governments around the world still treat Covid the same way they have since the beginning, with the same level of fear inducing and useless zero-tolerance that has proven a total failure everywhere it has been implemented	O	
@heldavidson - she hasn't accused him of sexual assault &amp; has denied it was that. - she asked WTA boss to respect her privacy. - there were no tournaments scheduled in China due to COVID restrictions		
@newsmax @RandPaul Is it true that Newsmax is following Bidens covid mandates?	N	
I’m sick ugh…I’ve got a sinus/stomach bug I think. I’ve been Puking , having a headache , diarrhea , I’m cold but hot , my body aches , I can barely keep anything down.. . This sucks , I can taste so hopefully it’s not covid		
@CMOH_Alberta Australian covid isolation camps.. advertising and reality.. https://t.co/FdpeE5urQV		
@Welshwoman @Bob261048 @brown12008 One of the best things about the internet is a site called Wayback Machine, and it shows that article didn't make any mention of B.1.1.529 in July 2021. . So let's not stray into tinfoil hat territory.. . https://t.co/YVh3TEpuFm		
@TeamGivingCom While we live well enough, inflation and unexpected expenses have tightened our belts. Would love to be able to give my family a great holiday after Covid hit us so hard.		P
